149.0,42373.0,88681.5,149753.0,205235.0
180.0,2964.0,116528.0,212010.0,260247.0
141.0,779.0,1650.5,1334.5,594.0
187.0,1701.0,1312.0,2300.5,3940.5
144.0,1135.0,2007.0,584.0,405.0
